gid;tipo_elem;idelem;cod_cent;nombre;Xcoord;Ycoord
1006;495;4418;19018;San Bernardo N-S - Gta. Quevedo-Carranza;-3,705291449;40,43110013
284;495;3689;34032;Santa Hortensia O-E - Clara del Rey-Corazon de Maria;-3,667575686;40,44426308
1236;495;4649;35002;Clara del Rey E-O - Anastasio Aroca-Cartagena;-3,6731176;40,44044296
2215;495;5647;62031;Francisco GervEs E-O - PtCastellana-Capitgn Haya;-3,690955636;40,46065677
2217;495;5649;62033;Rosario Pino E-O - P Castellana-Capitan Haya;-3,690819423;40,46207847
2258;495;5690;62080;Bravo Murillo O-E(Giro a Pinos Alta) - OHate-Azahar;-3,694817323;40,46458956
2609;495;6042;46036;C/. Josu Silva  - Agastia-Torrelaguna;-3,659191076;40,4544794
2610;495;6043;46037;C/. Normas  - M30-Torrelaguna;-3,661749258;40,45176966
2612;495;6045;46040;C/. Arturo Soria - Estrecho de Mesina-Lorenzo Solano Tendero;-3,653543471;40,45260944
2613;495;6046;46401;C/. Arturo Soria - Engel Gordillo-Emeterio Castalos;-3,664042674;40,46187795
2509;495;5942;44044;C/. Hermanos Garcia Noblejas  - Alcalt-Caunedo;-3,637687643;40,43725309
